ordinal,hp,torque,weightLbs,weightKg,displacement,engine,drivetrain,gears,aspiration,frontWeightPct,pi,speedRating,brakingRating,handlingRating,accelRating,price,division,topSpeedMph,quarterMile,zeroToSixty,zeroToHundred,braking60,braking100,lateralG60,lateralG120,imageUrl,wikiUrl,synopsis
3412,341,330,3485,1581,2.5,"F4",AWD,6,t,59,547,3.4,3.1,3.1,3.3,83000,"Modern Sport Compact",163.4,13,4.4,11.2,102.4,0,1.16,1.17,"/car-images/3412.png","https://forza.fandom.com/wiki/SUBARU_STI_S209","The 2019 Subaru STI S209 is the ninth edition to the S series and the first to be featured in any Horizon title. The Subaru STI S209 is also the first S series to be delivered to North America with only 209 being produced. Similar to the 2015 SUBARU WRX STI, the 2019 Subaru STI S209 is powered by a 2.5 liter turbocharged boxer engine along with better fuel and air components. The 2019 Subaru STI S209 is completed with a larger turbocharger, upgraded fuel pump, and upgraded fuel injectors. The Su"
3413,288,280,3300,1497,2,"I4",AWD,6,t,59,488,3.6,2.4,2.5,2.8,70000,"Modern Hot Hatch",164.4,13.817,5.1,12.818,105.2,271.1,1.1,1.08,"/car-images/3413.png","https://forza.fandom.com/wiki/Volkswagen_Golf_R_(2021)",""
3418,205,156,2837,1287,2,"F4",RWD,6,na,53,376,2,2.5,2.5,2.3,45000,"Modern Sport Compact",139.7,14.317,6.3,16.4,110.9,282.2,1.11,1.09,"/car-images/3418.png","https://forza.fandom.com/wiki/Toyota_86_TRD_SE","The 86 TRD SE - short for Special Edition - is a limited edition variant of the Toyota 86 developed by Toyota and Toyota Racing Development (TRD), the brand's tuning division. It is limited to 1418 examples. It features a TRD body kit with more aggressive front and rear bumpers, side skirts and a new three-piece rear spoiler, as well as a dual cat-back exhaust system and several performance parts, such as new shock absorbers, Brembo brakes and Michelin Pilot Sport 4 tires. The TRD SE is only ava"
3420,599,500,2174,986,3.5,"V6",RWD,6,tt,45,943,6,9.5,9.6,7.7,342000,"Forza Proto-H",201,10.183,2.456,4.77,77.9,187.8,1.61,2.21,"/car-images/3420.png","https://forza.fandom.com/wiki/Acura_6_Acura_Team_Penske_ARX-05_DPi","Based on the Oreca 07 chassis, the ARX-05 was developed in partnership with Honda Performance Development and Oreca for the Daytona Prototype International (DPi) class in the IMSA Sportscar Championship. It features an Acura 3.5L AR35TT twin-turbocharged V6 engine alongside a 6-speed sequential manual transmission. The #6 car, along with its #7 sibling would make their debut in the 2018 season, piloted by Dane Cameron, Juan Pablo Montoya, and Simon Pagenaud (24 Hours of Daytona, 12 Hours of Sebr"
3429,100,103,1904,864,1.8,"I4",RWD,6,na,52,300,1,2.8,2.8,1.6,45000,"Ginetta G40 Junior Spec",117.9,16.283,9,24.8,108.3,279.9,1.14,1.1,"/car-images/3429.png","https://forza.fandom.com/wiki/Ginetta_G40_Junior","Introduced in 2010, the G40 is a sports car available in a road-going version, the G40R, and two race variants, the G40 Challenge and G40 Junior. It is the successor to the Ginetta G20 race car. The G40 Junior is a less powerful variant of the G40 Challenge built for the one-make Ginetta Junior Championship, a support series for the British Touring Car Championship (BTCC). It features a tubular steel chassis and FIA-approved roll cages and fuel cell, as well as a restricted"
3434,405,406,3655,1658,3,"I6",RWD,6,tt,52,588,4.7,2.8,2.6,4.5,104000,"Modern Sport Coupe",181.9,12.4,4,9.1,112.8,293.7,1.11,1.09,"/car-images/3434.png","https://forza.fandom.com/wiki/BMW_M2_Competition_Coupé","The M2 Competition Coupé is a performance coupé made to replace the BMW M2 Coupé as a more powerful variant. It was unveiled at the 2018 Beijing Auto Show and began production in July 2018. The M2 replaces the turbocharged 3.0-liter N55 engine to the twin-turbocharged 3.0-liter S55 straight-six engine found in the F82 M4, delivering a power boost from"
3436,460,360,3248,1473,4.9,"V8",RWD,4,na,51,584,3,3.5,3.7,3.2,189000,"Vintage Trans Am",158.1,12.9,5.5,11.4,94.9,252.6,1.22,1.17,"/car-images/3436.png","https://forza.fandom.com/wiki/Ford_15_Mustang_Boss_302_Trans_Am",""
3437,611,464,3384,1535,4,"V8",RWD,0,tt,43,710,6.4,3.5,3.4,5.8,186000,"Modern Exotic GT",0,0,0,0,0,0,0,0,"/car-images/3437.png","https://forza.fandom.com/wiki/McLaren_GT","Designed as a grand tourer amidst McLaren's sports car line up, it was reveal at the 2019 Geneva Motor Show as the company's first purpose built GT car. Based on the 720S, it is aimed as an entry-level McLaren offering an easier driving experience for longer journeys. It is fitted with the same 4.0L twin-turbo V8 also utilised by the 720S, 765LT, Senna, and Speedtail."
3445,752,774,5121,2323,0,"",RWD,2,e,49,749,3.7,3.1,2.9,7.7,280000,"Sport Luxury",0,0,0,0,0,0,0,0,"/car-images/3445.png","https://forza.fandom.com/wiki/Porsche_Taycan_Turbo_S","First debuted at the 2015 Frankfurt Motor Show as the Porsche Mission E concept, the Taycan is Porsche's first all-electric production road car, having gone on sale in 2020 following its reveal at the 2019 Frankfurt Motor Show. Fitted with two electric motors for an all-wheel drive system - one for each axle as well as a two-speed transmission fitted to the rear - the Turbo S is the highest trim level offered, having the highest power output and and battery capacity in the Taycan range, it produ"
3449,1973,1253,3704,1680,0,"",AWD,1,e,48,931,6.7,4.7,4.8,4.6,427000,"Modern Exotic GT",0,0,0,0,0,0,0,0,"/car-images/3449.png","https://forza.fandom.com/wiki/Lotus_Evija","As a 130 example limited run production car, the Evija was unveiled in July 2019 as the first electric car developed by Lotus. With a price of over US$2,000,000 and the notion that even Lotus couldn't work around the increased weight brought to a car through battery packs, it was quickly established as a world beating hypercar through its showing at the Guangzhou International Motor Show on November 21, 2019. Fitted with four individual motors by Integral Powertrain and a battery pack developed "
3453,394,354,3307,1500,2.5,"I5",AWD,7,t,61,643,5.5,2.8,2.8,4.8,118000,"Modern Sport Coupe",192.3,11.9,3.4,8.6,107.3,270.7,1.13,1.12,"/car-images/3453.png","https://forza.fandom.com/wiki/Audi_TT_RS_Coupe_(2020)",""
3454,394,354,3593,1630,2.5,"I5",AWD,7,t,58,621,5.1,2.7,2.5,4.6,112000,"Modern Sport Coupe",184.9,11.9,3.5,8.7,103.8,265.9,1.1,1.09,"/car-images/3454.png","https://forza.fandom.com/wiki/Audi_RS_3_Sedan","The Audi RS 3 Sedan is the second generation of the RS 3 and replaces the previous RS 3 generation. It is fitted with a turbocharged inline-5 TFSI engine producing  and  of torque. Its transmission, a dual-clutch seven-speed S-Tronic, was also used in the previous generation model."
3457,500,405,2921,1325,5.4,"V8",RWD,6,na,50,784,4.7,6.2,6.3,5.4,246000,"Forza GT3",182.8,11.417,3.8,7.8,86.9,215.2,1.43,1.61,"/car-images/3457.png","https://forza.fandom.com/wiki/Lexus_14_VASSER_SULLIVAN_RC_F_GT3","The RC F GT3 is a race car based on the Lexus RC F designed to meet FIA GT3 regulations. It had its race debut at the 2017 24 Hours of Daytona and has competed for several years in the IMSA SportsCar Championship and the Blancpain GT Series. It is also set to compete in the 2024 FIA World Endurance Championship."
3460,712,627,1953,886,2.4,"V6",RWD,7,tt,46,981,7.1,10,10,8.1,418000,"Forza P1",213,9.733,3.4,5.4,73.9,177.8,1.65,2.3,"/car-images/3460.png","https://forza.fandom.com/wiki/Ginetta_6_Team_LNT_Ginetta_G60-LT-P1","The G60-LT-P1 is a non-hybrid sports prototype endurance racing car manufactured by Ginetta Cars for use in the FIA World Endurance Championship in the LMP1 category. The G60-LT-P1 marks a return of Ginetta to the LMP1 category after the 2011 Ginetta-Zytek GZ09S, made obsolete due to new LMP1 regulations. Initially announced in 2017, the G60-LT-P1 would be designed by noted race car designers Adrian Reynard and Paolo Catone and developed using CFD; the car would be launched at the Autosport Inte"
3482,755,590,2952,1339,4,"V8",RWD,7,tt,41,830,7.1,5.1,4.8,7.9,371000,"Modern Sport GT",0,0,0,0,0,0,0,0,"/car-images/3482.png","https://forza.fandom.com/wiki/McLaren_765LT","Unveiled on 3 March 2020, the 765LT is a limited (765 units worldwide) production run model based on the 720S and the successor to the 675LT as a Super Series Longtail car, focused on track performance. The M840T engine is rated at  at 7,500 rpm and  of torque at 5,500 rpm, which has been achieved with a higher-capacity fuel pump, forged aluminum pistons, and a three-layer head gasket from the Senna."
3490,500,480,2933,1330,5.5,"V8",RWD,6,na,48,821,4.6,6.7,7,6.3,264000,"Forza GT2",181.2,11.133,3,6.5,85,211.1,1.47,1.73,"/car-images/3490.png","https://forza.fandom.com/wiki/Chevrolet_3_Corvette_Racing_C8.R","Based on the C8 generation of the Chevrolet Corvette, the C8.R was unveiled during the debut of the convertible version of the road car as the successor to the C7.R. Built to the Grand Touring Endurance (GTE) regulations, the car would compete mainly in the IMSA SportsCar Championship. The car uses a modified version of the 5.5L LT6 V8 engine found in the road car, which puts out about . The #3 would make its debut in the 2020 IMSA season as a part of the GT Le Mans (GTLM) class. The main two dr"
3492,600,531,2509,1138,2.5,"I5",RWD,6,t,44,849,5.1,6.6,6.8,6.7,278000,"Modern Factory Racecars",189.4,10.517,2.9,5.5,80.7,204.4,1.47,1.68,"/car-images/3492.png","https://forza.fandom.com/wiki/KTM_X-Bow_GT2","The X-Bow GT2 is a race variant of the road going GTX model designed to comply with GT2 specifications.  It features a Volkswagen sourced 2.5L inline 5 engine from the Audi RS 3, which is then heavily tuned to produce"
3497,599,456,2132,967,5,"V8",RWD,6,na,52,955,6.5,9.8,10,7.5,370000,"Early LMP",205.7,9.9,2.8,4.9,74.1,178.1,1.67,2.27,"/car-images/3497.png","https://forza.fandom.com/wiki/Nissan_23_NISMO_Clarion_R391","The R391 is a sports prototype designed by Nissan's motorsport division Nismo for the 1999 24 Hours of Le Mans. It was a replacement for the R390 GT1, which became unable to compete after major rule changes in the GT category in 1999. At the 1999 24 Hours of Le Mans, Nissan entered two R391s, one of which crashed during the first qualifying session while the other climbed the field up to 4th place before retiring after seven hours due to an electrical problem. Later, in the 1999 Le Mans Fuji 100"
3498,1000,850,2950,1338,7,"V8",RWD,6,tt,40,860,9.2,5.4,5.4,7.2,404000,"Modern Exotic GT",243.6,9.7,3.4,6.2,93.6,233.1,1.33,1.53,"/car-images/3498.png","https://forza.fandom.com/wiki/Saleen_S7_LM",""
3506,330,231,2165,982,3,"F6",RWD,5,na,38,705,3.5,5.3,5.3,5,206000,"GTX Sportscars",164.4,11.35,3.5,8.3,104.3,273.3,1.35,1.44,"/car-images/3506.png","https://forza.fandom.com/wiki/Porsche_1_911_RSR","The 911 RSR - also known as 'Porsche Carrera RSR 3.0' - is a race car based on the Carrera RS 2.7. It was designed to race in the FIA Group 4 class, as well as the IMSA SportsCar Championship and Trans-Am racing series, and ran from 1974 to 1975. After new FIA regulations for Group 4 racing in 1972, Porsche stepped back from the prototype chassis, such as the 917, to a grand tourer chassis. Manufacturing over 500 units of the 911 Carrera, Porsche homologated the 911 RSR for the Group 4 category,"
3518,617,553,4354,1975,4.4,"V8",AWD,8,tt,53,720,6.9,3.4,2.9,5.8,210000,"Sport Luxury",211.9,10.7,2.515,6.3,0,264.5,1.15,1.13,"/car-images/3518.png","https://forza.fandom.com/wiki/BMW_M8_Competition_Coupe","It is the highest trim offered for the G15 codenamed [https://en.wikipedia.org/wiki/BMW_8_Series_(G15) second generation BMW 8 Series], which has been introduced in 2018 and the successor to BMW's 6 series range."
3520,471,398,4266,1935,5,"V8",RWD,10,na,54,542,5.8,2.7,2.6,3.6,94000,"Sport Luxury",0,0,0,0,0,0,0,0,"/car-images/3520.png","https://forza.fandom.com/wiki/Lexus_LC_500","The LC 500 is the successor to the Lexus SC/Toyota Soarer models and the production model of the Lexus LF-LC concept, which debuted at the 2012 Detroit Auto Show, and retains most of the concept's model. It started production on March 2017. A Super GT500 race variant, the LC500 GT500, was the direct replacement for the RC F GT500, and ran from 2017 to 2019, when it was replaced by the Toyota GR Supra."
3521,650,405,2065,937,2,"I4",RWD,6,st,47,801,3.6,7,6.4,5.9,301000,"Forza Specials",166.2,10.55,3.303,6.19,92.5,220,1.36,1.75,"/car-images/3521.png","https://forza.fandom.com/wiki/Toyota_25_Horsepower_Techs_Starlet_Time_Attack","The Toyota #25 Horsepower Techs Starlet Time Attack is a race car designed to compete in Time Attack events based on a second generation (P60) Toyota Starlet. Built by Angel Ortiz with his company Horsepower Techs, the Starlet TA had a supercharged 4A-GZE I4 engine when Ortiz purchased the car from a Japanese drifting school. Ortiz swapped in a turbocharged F20C I4 engine that is rated to produce  on One Ethanol R race fuel."
3523,335,365,3397,1541,3,"I6",RWD,8,t,51,578,4,3.1,3.2,4,90000,"Modern Sport Coupe",172.1,12.3,3.816,9.516,109.2,269.9,1.17,1.16,"/car-images/3523.png","https://forza.fandom.com/wiki/Toyota_GR_Supra","Developed in a joint-venture between BMW and Toyota, the fifth-generation Supra was created in tandem with the G29 BMW Z4 and each car shares components developed by both manufacturers. Despite having the underpinnings of a BMW, the engine was reworked by Toyota during developed, with the suspension and chassis being tuned by Toyota. It was unveiled at the 2018 Goodwood Festival of Speed, around 16 years after the fourth-generation Supra ended production."
3529,424,354,2455,1114,2.5,"I6",RWD,5,t,51,633,5.1,3,3,4.5,148000,"Formula Drift",188.2,11.483,4.2,8.5,103.8,270.5,1.16,1.14,"/car-images/3529.png","https://forza.fandom.com/wiki/Forsberg_Racing_Nissan_'Gold_Leader'_Datsun_280Z","Based on a 1975 Datsun 280Z, 'Gold Leader' is a modified restoration by Chris Forsberg built to his specifications. Instead of the regular 2.8L inline-six engine, the 'Gold Leader' features a 2.5L inline-six engine developed by Nissan and fitted into the R33 generation Skyline GTS-25t, although the engine swap was performed long before Chris Forsberg purchased his 280Z. Alongside the more powerful engine, 'Gold Leader' has a custom exhaust system, a carbon fibre intake manifold, and a Mishimoto "
3532,350,339,2899,1315,2,"I4",FWD,6,t,59,692,3.3,5.2,5.4,4.3,200000,"Forza Touring Cars",162.5,12.617,4.4,10.2,97.1,238.5,1.35,1.49,"/car-images/3532.png","https://forza.fandom.com/wiki/Hyundai_98_Bryan_Herta_Autosport_Veloster_N","The Racing Veloster N - commonly referred to as 'Veloster N TCR' - is a touring car developed by Hyundai Motorsport designed for use in TCR Touring Car specification series, such as the FIA World Touring Car Cup (WTCR). Based on the N performance model of the second generation Veloster, it had its competitive debut at the 2019 IMSA Michelin Pilot Challenge season opener at Daytona International Speedway, with team Bryan Herta Autosport claiming first, second and third in the drivers' and teams' "
3533,315,280,3417,1550,2,"I4",AWD,6,t,59,489,4.2,2.6,2.5,2.7,70000,"Modern Hot Hatch",172.7,14.4,6.3,13.5,105.1,270.9,1.1,1.08,"/car-images/3533.png","https://forza.fandom.com/wiki/Volkswagen_Golf_R_(2022)","The Golf R is a performance compact hatchback that is based on, and is the top-end trim option, of the eighth-generation Golf and replaces the 2021 model from the mid-cycle refreshed seventh-generation.  The two-liter, turbocharged engine now develops"
3534,302,332,2855,1295,2,"I4",FWD,8,t,64,570,3.5,2.8,2.6,3.9,89000,"Modern Hot Hatch",163.8,13.5,5.1,10.1,107.9,275.4,1.11,1.1,"/car-images/3534.png","https://forza.fandom.com/wiki/MINI_John_Cooper_Works_GP_(2021)","The 2021 MINI John Cooper Works GP is a track-day special of the John Cooper Works that is fitted with additional engine and chassis upgrades. Fitted with a turbocharged 2.0-litre straight-4 engine, coupled with a eight-speed automatic transmission, it can produce up to  and"
3537,340,302,2910,1320,2,"I4",FWD,6,t,59,716,3.1,5.4,5.5,4.7,204000,"Forza Touring Cars",159,12.15,4.4,9.5,100.2,243.6,1.36,1.5,"/car-images/3537.png","https://forza.fandom.com/wiki/MG_20_MG6_XPower","Unveiled at the 2019 Shanghai Auto Show, the MG6 TCR is based on the production MG MG6 XPower. It had its debut in the 2019 TCR China round at Zhejiang International Circuit. It features 2.0-liter turbocharged I4 engine paired to an Xtrac 6-speed sequential manual transmission, delivering"
